Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Stipend,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Intern_Satisfaction_Score,Resigned,Hire_Year,Hire_Month
62439,Customer Support,Female,32,Specialist,2026-03-18 03:05:36,8,Bachelor,2,5400,45,10,7,3,50,19,31,1,3.56,False,2026,3
62440,Customer Support,Male,46,Manager,2026-03-18 03:05:36,4,High School,5,9000,58,32,12,0,0,14,95,1,3.74,False,2026,3
62441,HR,Male,49,Developer,2026-03-18 03:05:36,2,Bachelor,5,7500,46,6,3,12,0,9,33,0,3.01,False,2026,3
62442,Marketing,Male,27,Engineer,2026-03-18 03:05:36,8,Bachelor,1,6600,52,25,25,0,50,9,59,0,2.33,False,2026,3
62443,Legal,Female,58,Specialist,2026-03-18 03:05:36,3,High School,4,6300,57,2,16,7,75,18,40,2,1.36,False,2026,3
62444,Marketing,Female,34,Consultant,2026-03-18 03:05:36,8,Bachelor,3,7150,46,41,14,3,50,6,39,0,4.23,False,2026,3
62445,Sales,Female,57,Analyst,2026-03-18 03:05:36,9,Bachelor,5,6000,45,3,17,4,50,13,10,1,3.97,False,2026,3
62446,Legal,Female,52,Consultant,2026-03-18 03:05:36,6,High School,1,6050,44,32,5,5,50,18,4,2,3.9,False,2026,3
62447,HR,Female,24,Developer,2026-03-18 03:05:36,6,Master,2,6000,35,40,26,4,100,16,31,2,3.67,False,2026,3
62448,Finance,Male,26,Analyst,2026-03-18 03:05:36,8,High School,4,5600,42,14,17,4,25,10,87,0,4.16,False,2026,3
62449,Finance,Male,24,Technician,2026-03-18 03:05:36,3,Bachelor,2,4200,31,15,6,8,25,2,14,0,1.29,False,2026,3
62450,Sales,Male,55,Consultant,2026-03-18 03:05:36,6,Bachelor,5,8250,34,46,1,14,100,4,75,2,3.53,False,2026,3
62451,Operations,Male,52,Specialist,2026-03-18 03:05:36,4,High School,4,6300,52,12,23,3,0,11,66,2,2.27,False,2026,3
62452,Marketing,Female,32,Specialist,2026-03-18 03:05:36,0,High School,2,5400,36,2,5,3,0,10,89,0,1.44,False,2026,3
62453,IT,Male,42,Analyst,2026-03-18 03:05:36,2,High School,5,6000,36,16,17,8,75,7,99,2,1.44,False,2026,3
62454,IT,Female,42,Engineer,2026-03-18 03:05:36,2,Bachelor,3,7800,32,4,24,12,75,16,70,2,2.05,False,2026,3
62455,Customer Support,Male,36,Engineer,2026-03-18 03:05:36,7,Master,5,9000,43,31,22,3,75,10,57,0,4.45,False,2026,3
62456,HR,Male,30,Manager,2026-03-18 03:05:36,1,High School,3,7800,60,35,2,10,100,4,61,2,2.79,False,2026,3
62457,HR,Male,37,Specialist,2026-03-18 03:05:36,0,Master,4,6300,55,33,9,2,100,13,67,1,1.91,False,2026,3
62458,Operations,Female,50,Specialist,2026-03-18 03:05:36,8,Bachelor,2,5400,36,10,2,5,25,11,3,1,2.66,False,2026,3
62459,Customer Support,Female,32,Consultant,2026-03-18 03:05:36,1,Bachelor,1,6050,59,13,10,5,50,2,35,2,1.72,False,2026,3
62460,IT,Female,37,Developer,2026-03-18 03:05:36,4,Bachelor,5,7500,56,7,22,13,50,8,34,2,2.19,False,2026,3
62461,IT,Male,26,Analyst,2026-03-18 03:05:36,7,Bachelor,3,5200,43,22,22,5,0,14,45,2,2.31,False,2026,3
62462,Operations,Female,52,Specialist,2026-03-18 03:05:36,1,Master,5,6750,55,34,15,7,0,2,25,2,2.79,False,2026,3
62463,Sales,Male,59,Consultant,2026-03-18 03:05:36,5,High School,4,7700,54,27,10,2,25,16,44,1,3.53,False,2026,3
62464,Sales,Male,59,Developer,2026-03-18 03:05:36,4,Master,5,7500,55,34,23,9,0,13,74,2,3.46,False,2026,3
62465,Legal,Female,30,Consultant,2026-03-18 03:05:36,7,High School,2,6600,37,6,29,4,50,6,12,0,4.04,False,2026,3
62466,Operations,Female,33,Specialist,2026-03-18 03:05:36,4,Bachelor,3,5850,35,49,0,2,75,11,79,2,4.03,False,2026,3
62467,HR,Female,27,Consultant,2026-03-18 03:05:36,1,PhD,5,8250,55,44,4,11,50,2,86,0,2.51,False,2026,3
62468,HR,Female,60,Engineer,2026-03-18 03:05:36,8,Bachelor,5,9000,40,35,2,8,0,13,97,2,2.98,False,2026,3
62469,Customer Support,Male,23,Analyst,2026-03-18 03:05:36,1,Master,2,4800,39,0,10,13,0,4,0,1,1.34,False,2026,3
62470,Finance,Female,42,Consultant,2026-03-18 03:05:36,8,Bachelor,1,6050,43,10,3,12,25,13,46,0,1.25,False,2026,3
62471,Legal,Other,34,Manager,2026-03-18 03:05:36,4,Bachelor,1,6600,59,29,5,8,75,15,69,2,1.71,False,2026,3
62472,Finance,Male,54,Technician,2026-03-18 03:05:36,5,Bachelor,4,4900,56,30,24,4,100,11,85,0,4.92,False,2026,3
62473,Customer Support,Male,53,Manager,2026-03-18 03:05:36,4,High School,3,7800,43,13,5,6,75,4,4,1,4.49,False,2026,3
62474,Customer Support,Male,37,Engineer,2026-03-18 03:05:36,3,High School,2,7200,41,30,2,4,50,14,22,2,2.99,False,2026,3
62475,Legal,Female,46,Manager,2026-03-18 03:05:36,2,Master,2,7200,42,1,21,0,25,19,86,0,1.2,False,2026,3
62476,HR,Male,56,Analyst,2026-03-18 03:05:36,7,Bachelor,1,4400,42,47,6,8,75,9,12,1,3.84,False,2026,3
62477,Customer Support,Female,50,Engineer,2026-03-18 03:05:36,1,Bachelor,1,6600,57,7,21,6,25,17,68,2,2.63,False,2026,3
62478,HR,Male,39,Consultant,2026-03-18 03:05:36,8,Bachelor,4,7700,50,27,3,9,50,9,46,0,2.18,True,2026,3
62479,Engineering,Male,40,Technician,2026-03-18 03:05:36,2,High School,1,3850,54,17,22,1,75,11,45,2,4.33,False,2026,3
62480,Operations,Female,26,Analyst,2026-03-18 03:05:36,3,High School,5,6000,44,31,29,14,75,11,66,0,3.54,False,2026,3
62481,IT,Female,55,Manager,2026-03-18 03:05:36,1,PhD,3,7800,55,22,24,5,75,16,66,2,1.96,False,2026,3
62482,Finance,Male,23,Manager,2026-03-18 03:05:36,3,Bachelor,1,6600,35,3,7,3,100,3,22,0,1.71,False,2026,3
62483,HR,Female,41,Engineer,2026-03-18 03:05:36,9,Bachelor,1,6600,56,6,0,8,0,11,29,2,4.58,False,2026,3
62484,Customer Support,Female,25,Developer,2026-03-18 03:05:36,3,Bachelor,4,7000,57,45,28,14,100,17,29,0,4.68,False,2026,3
62485,Operations,Male,38,Technician,2026-03-18 03:05:36,7,Bachelor,5,5250,38,14,11,1,25,16,85,0,4.84,False,2026,3
62486,Operations,Female,30,Engineer,2026-03-18 03:05:36,4,Bachelor,5,9000,52,39,14,8,75,3,69,1,1.47,False,2026,3
62487,IT,Female,29,Developer,2026-03-18 03:05:36,8,Bachelor,1,5500,47,15,8,14,50,8,94,0,1.63,False,2026,3
62488,Engineering,Male,37,Engineer,2026-03-18 03:05:36,8,Bachelor,1,6600,53,39,11,9,0,5,76,1,3.81,False,2026,3
62489,Legal,Male,39,Engineer,2026-03-18 03:05:36,5,High School,2,7200,46,38,16,0,100,6,45,0,1.18,True,2026,3
62490,Customer Support,Female,52,Technician,2026-03-18 03:05:36,8,Bachelor,1,3850,48,33,14,11,50,1,74,1,2.19,False,2026,3
62491,Legal,Female,50,Developer,2026-03-18 03:05:36,3,Bachelor,3,6500,46,6,13,3,25,12,6,2,4.87,False,2026,3
62492,Legal,Female,44,Technician,2026-03-18 03:05:36,6,Master,2,4200,30,32,13,5,50,15,19,1,3.26,False,2026,3
62493,Marketing,Female,42,Developer,2026-03-18 03:05:36,1,Bachelor,1,5500,34,4,16,5,100,7,37,2,1.24,True,2026,3
62494,Legal,Female,30,Developer,2026-03-18 03:05:36,3,Bachelor,1,5500,38,10,7,1,25,2,48,2,3.66,False,2026,3
62495,Finance,Male,27,Engineer,2026-03-18 03:05:36,1,Bachelor,3,7800,53,16,11,1,25,7,56,0,3.52,False,2026,3
62496,Engineering,Female,55,Developer,2026-03-18 03:05:36,6,Bachelor,5,7500,53,10,2,7,25,6,31,2,4.58,False,2026,3
62497,Engineering,Male,48,Engineer,2026-03-18 03:05:36,8,Master,5,9000,33,4,4,7,0,1,47,1,2.25,False,2026,3
62498,HR,Male,49,Engineer,2026-03-18 03:05:36,8,High School,3,7800,47,19,1,13,25,3,26,2,1.65,False,2026,3
62499,Finance,Female,27,Engineer,2026-03-18 03:05:36,1,Bachelor,1,6600,40,10,16,2,25,10,34,1,1.98,False,2026,3
62500,Sales,Male,54,Analyst,2026-03-18 03:05:36,7,Bachelor,2,4800,46,49,12,10,25,1,80,1,3.58,False,2026,3
62501,Marketing,Male,38,Specialist,2026-03-18 03:05:36,6,High School,4,6300,41,45,13,4,0,12,47,1,3.14,False,2026,3
62502,HR,Male,24,Specialist,2026-03-18 03:05:36,6,PhD,1,4950,59,29,18,14,100,8,52,2,1.41,False,2026,3
62503,Customer Support,Male,30,Consultant,2026-03-18 03:05:36,0,Master,1,6050,43,42,26,4,25,8,40,1,4.83,False,2026,3
62504,HR,Male,25,Developer,2026-03-18 03:05:36,1,Bachelor,3,6500,36,26,2,11,75,8,33,1,4.0,False,2026,3
62505,Operations,Male,47,Consultant,2026-03-18 03:05:36,0,High School,1,6050,55,49,14,8,0,5,34,2,1.82,False,2026,3
62506,Operations,Female,31,Engineer,2026-03-18 03:05:36,6,Bachelor,5,9000,38,47,11,7,100,1,84,1,3.19,False,2026,3
62507,Sales,Female,59,Engineer,2026-03-18 03:05:36,8,High School,2,7200,47,15,13,3,75,15,81,0,1.46,False,2026,3
62508,Engineering,Female,37,Technician,2026-03-18 03:05:36,9,High School,1,3850,39,8,3,11,50,6,59,0,2.32,False,2026,3
62509,Operations,Male,26,Consultant,2026-03-18 03:05:36,3,PhD,5,8250,57,37,13,13,100,14,6,1,4.73,False,2026,3
62510,IT,Female,34,Specialist,2026-03-18 03:05:36,3,Bachelor,3,5850,36,47,29,10,100,3,51,2,4.27,False,2026,3
62511,Marketing,Female,37,Analyst,2026-03-18 03:05:36,1,Master,3,5200,55,5,17,3,25,9,86,0,3.54,False,2026,3
62512,Operations,Female,43,Specialist,2026-03-18 03:05:36,0,High School,3,5850,52,34,20,9,75,11,5,0,4.49,False,2026,3
62513,Marketing,Female,32,Engineer,2026-03-18 03:05:36,1,Bachelor,4,8400,36,44,7,10,50,18,23,1,1.74,False,2026,3
62514,Legal,Female,45,Engineer,2026-03-18 03:05:36,9,Bachelor,4,8400,39,7,11,9,25,13,44,2,2.2,False,2026,3
62515,Finance,Male,42,Specialist,2026-03-18 03:05:36,8,Bachelor,5,6750,48,40,1,13,75,7,30,0,1.27,False,2026,3
62516,Sales,Other,59,Technician,2026-03-18 03:05:36,1,PhD,1,3850,48,31,29,10,25,6,96,2,3.49,False,2026,3
62517,Customer Support,Female,23,Engineer,2026-03-18 03:05:36,0,Bachelor,4,8400,46,49,0,6,100,6,51,2,4.65,False,2026,3
62518,Marketing,Female,26,Developer,2026-03-18 03:05:36,0,Bachelor,3,6500,46,28,29,8,25,15,56,1,3.95,False,2026,3
62519,Legal,Male,25,Specialist,2026-03-18 03:05:36,0,High School,3,5850,53,2,20,11,25,3,97,1,3.52,True,2026,3
62520,Operations,Male,30,Technician,2026-03-18 03:05:36,3,Bachelor,2,4200,39,1,10,4,25,1,85,1,2.63,False,2026,3
62521,Customer Support,Female,53,Engineer,2026-03-18 03:05:36,6,Bachelor,5,9000,56,36,0,0,75,10,70,2,1.11,True,2026,3
62522,IT,Female,57,Analyst,2026-03-18 03:05:36,3,Master,5,6000,60,0,4,0,25,17,8,2,1.8,False,2026,3
62523,Legal,Male,44,Technician,2026-03-18 03:05:36,3,High School,2,4200,50,39,25,2,0,3,91,0,3.91,False,2026,3
62524,Marketing,Female,37,Developer,2026-03-18 03:05:36,5,PhD,1,5500,39,34,11,6,25,18,52,2,3.11,False,2026,3
62525,Engineering,Female,30,Specialist,2026-03-18 03:05:36,7,Bachelor,5,6750,40,34,20,0,50,2,8,2,1.65,False,2026,3
62526,Engineering,Male,29,Manager,2026-03-18 03:05:36,2,Master,3,7800,59,35,3,7,0,11,72,0,2.62,False,2026,3
62527,Legal,Male,22,Engineer,2026-03-18 03:05:36,3,Master,1,6600,59,2,25,13,75,3,48,0,1.24,True,2026,3
62528,Legal,Male,38,Analyst,2026-03-18 03:05:36,4,Bachelor,1,4400,51,15,22,0,25,2,55,1,2.38,False,2026,3
62529,Operations,Female,46,Specialist,2026-03-18 03:05:36,8,Bachelor,2,5400,49,36,23,5,0,8,63,2,1.35,False,2026,3
62530,Legal,Female,36,Developer,2026-03-18 03:05:36,8,Bachelor,1,5500,60,19,23,6,50,5,60,2,1.0,False,2026,3
62531,HR,Male,26,Manager,2026-03-18 03:05:36,9,Bachelor,4,8400,49,44,19,14,75,8,16,0,4.36,False,2026,3
62532,Operations,Male,52,Manager,2026-03-18 03:05:36,9,Bachelor,5,9000,46,14,24,3,100,10,35,1,3.47,True,2026,3
62533,Engineering,Male,47,Technician,2026-03-18 03:05:36,2,High School,5,5250,40,23,23,8,75,15,27,2,2.87,False,2026,3
62534,Operations,Female,33,Manager,2026-03-18 03:05:36,8,High School,5,9000,51,34,22,0,50,18,49,2,3.3,False,2026,3
62535,Legal,Female,52,Developer,2026-03-18 03:05:36,7,High School,3,6500,49,6,1,5,75,14,2,2,1.7,False,2026,3
62536,Marketing,Male,42,Manager,2026-03-18 03:05:36,6,High School,3,7800,58,7,1,8,50,2,21,0,4.13,False,2026,3
62537,Sales,Female,27,Manager,2026-03-18 03:05:36,0,Bachelor,4,8400,54,49,23,5,0,8,23,0,3.55,False,2026,3
62538,Operations,Female,22,Engineer,2026-03-18 03:05:36,5,Bachelor,3,7800,38,34,15,12,100,19,87,2,4.76,False,2026,3
62539,IT,Male,60,Specialist,2026-03-18 03:05:36,9,Bachelor,4,6300,34,29,18,13,25,14,45,0,4.07,True,2026,3
62540,Marketing,Male,58,Technician,2026-03-18 03:05:36,8,Master,5,5250,40,24,5,10,0,6,46,0,3.4,True,2026,3
62541,Customer Support,Male,23,Technician,2026-03-18 03:05:36,2,High School,5,5250,58,31,1,4,25,5,66,2,3.32,False,2026,3
62542,HR,Female,24,Engineer,2026-03-18 03:05:36,7,Master,5,9000,59,48,12,14,0,2,62,1,3.48,False,2026,3
62543,IT,Female,34,Engineer,2026-03-18 03:05:36,3,PhD,5,9000,41,19,23,4,50,7,36,1,2.12,False,2026,3
62544,Marketing,Female,47,Consultant,2026-03-18 03:05:36,5,Bachelor,5,8250,51,36,1,5,50,15,11,2,4.08,False,2026,3
62545,Marketing,Female,46,Manager,2026-03-18 03:05:36,2,Bachelor,4,8400,38,0,14,11,50,1,22,2,4.63,True,2026,3
62546,HR,Male,44,Manager,2026-03-18 03:05:36,7,Bachelor,1,6600,31,22,17,2,25,15,99,1,4.71,False,2026,3
62547,IT,Female,59,Developer,2026-03-18 03:05:36,3,Bachelor,5,7500,41,17,23,1,100,6,53,1,2.42,False,2026,3
62548,Legal,Male,35,Developer,2026-03-18 03:05:36,4,Bachelor,5,7500,58,10,24,11,50,8,93,1,4.9,False,2026,3
62549,HR,Female,27,Specialist,2026-03-18 03:05:36,4,Master,3,5850,34,20,9,0,0,14,74,2,4.47,False,2026,3
62550,Customer Support,Male,29,Engineer,2026-03-18 03:05:36,3,Master,4,8400,34,14,26,14,0,17,53,1,3.21,False,2026,3
62551,IT,Male,56,Engineer,2026-03-18 03:05:36,5,Master,4,8400,34,8,12,4,100,10,29,0,3.68,False,2026,3
62552,Customer Support,Female,43,Manager,2026-03-18 03:05:36,2,Bachelor,1,6600,59,8,16,4,50,15,60,2,2.26,False,2026,3
62553,Customer Support,Female,57,Manager,2026-03-18 03:05:36,4,Bachelor,4,8400,34,0,29,7,75,13,59,2,2.9,False,2026,3
62554,IT,Male,29,Engineer,2026-03-18 03:05:36,8,High School,5,9000,44,20,8,3,0,6,88,0,3.08,False,2026,3
62555,Marketing,Male,34,Specialist,2026-03-18 03:05:36,1,High School,2,5400,30,4,13,0,50,16,88,1,4.03,True,2026,3
62556,IT,Male,47,Developer,2026-03-18 03:05:36,7,High School,4,7000,32,4,22,13,50,4,88,0,3.13,False,2026,3
62557,Marketing,Female,57,Technician,2026-03-18 03:05:36,7,Bachelor,2,4200,56,40,10,14,100,14,59,2,3.57,False,2026,3
62558,IT,Female,43,Consultant,2026-03-18 03:05:36,0,High School,1,6050,39,9,3,1,0,11,97,0,1.57,False,2026,3
62559,Operations,Male,24,Analyst,2026-03-18 03:05:36,9,Master,4,5600,32,38,1,6,0,19,30,2,4.37,False,2026,3
62560,IT,Male,56,Specialist,2026-03-18 03:05:36,5,Bachelor,2,5400,54,4,8,11,0,19,81,0,1.9,False,2026,3
62561,Customer Support,Male,24,Manager,2026-03-18 03:05:36,6,High School,4,8400,50,22,23,3,0,14,93,0,4.42,False,2026,3
62562,HR,Female,45,Developer,2026-03-18 03:05:36,9,Bachelor,3,6500,51,22,22,9,50,4,90,1,2.7,False,2026,3
62563,Marketing,Male,60,Consultant,2026-03-18 03:05:36,0,High School,5,8250,52,40,23,6,75,9,40,1,1.3,False,2026,3
62564,Legal,Male,52,Specialist,2026-03-18 03:05:36,6,Bachelor,4,6300,56,47,3,6,0,4,66,1,3.36,False,2026,3
62565,IT,Male,53,Consultant,2026-03-18 03:05:36,5,Master,1,6050,31,40,1,5,75,4,80,1,4.66,False,2026,3
62566,HR,Male,55,Engineer,2026-03-18 03:05:36,6,PhD,3,7800,45,12,9,7,75,7,29,2,1.97,False,2026,3
62567,IT,Female,38,Technician,2026-03-18 03:05:36,4,Bachelor,1,3850,57,5,28,6,0,1,23,1,4.71,False,2026,3
62568,Operations,Other,58,Analyst,2026-03-18 03:05:36,4,Bachelor,4,5600,60,7,11,5,25,7,95,0,2.76,False,2026,3
62569,IT,Male,55,Consultant,2026-03-18 03:05:36,5,Bachelor,4,7700,41,21,21,8,75,5,66,0,4.36,False,2026,3
62570,Engineering,Male,25,Specialist,2026-03-18 03:05:36,3,Bachelor,4,6300,56,34,26,13,25,6,75,1,1.55,False,2026,3
62571,Legal,Female,59,Analyst,2026-03-18 03:05:36,1,Bachelor,2,4800,57,34,9,9,0,7,53,2,3.11,False,2026,3
62572,Sales,Male,22,Specialist,2026-03-18 03:05:36,8,High School,5,6750,56,5,14,5,0,17,3,2,2.9,False,2026,3
62573,Operations,Female,35,Manager,2026-03-18 03:05:36,2,High School,1,6600,46,16,1,14,50,13,3,2,3.06,False,2026,3
62574,Operations,Male,38,Consultant,2026-03-18 03:05:36,8,Bachelor,1,6050,44,34,7,14,75,14,49,2,2.44,False,2026,3
62575,Operations,Other,52,Manager,2026-03-18 03:05:36,0,Bachelor,5,9000,36,29,10,6,50,3,74,2,2.96,False,2026,3
62576,Operations,Other,34,Specialist,2026-03-18 03:05:36,1,Master,2,5400,32,26,18,9,0,3,64,0,3.02,False,2026,3
62577,HR,Female,25,Engineer,2026-03-18 03:05:36,3,High School,4,8400,39,35,28,9,75,4,31,2,3.41,False,2026,3
62578,Sales,Male,39,Specialist,2026-03-18 03:05:36,2,Bachelor,1,4950,38,29,26,4,50,2,40,2,2.05,False,2026,3
62579,HR,Male,45,Consultant,2026-03-18 03:05:36,7,High School,2,6600,59,2,3,11,0,10,43,2,2.21,True,2026,3
62580,Finance,Male,43,Specialist,2026-03-18 03:05:36,5,Master,4,6300,50,29,12,5,0,10,47,1,3.96,False,2026,3
62581,Marketing,Female,33,Developer,2026-03-18 03:05:36,2,Bachelor,5,7500,38,41,9,0,100,10,9,0,1.87,False,2026,3
62582,IT,Female,23,Developer,2026-03-18 03:05:36,4,Bachelor,1,5500,56,31,24,1,0,9,67,1,2.91,False,2026,3
62583,Finance,Male,59,Technician,2026-03-18 03:05:36,7,High School,1,3850,51,30,18,5,50,17,36,1,4.72,False,2026,3
62584,IT,Female,42,Developer,2026-03-18 03:05:36,9,PhD,5,7500,34,4,11,12,25,4,78,2,3.96,False,2026,3
62585,HR,Male,41,Engineer,2026-03-18 03:05:36,2,Bachelor,5,9000,33,19,17,12,25,11,84,1,4.47,False,2026,3
62586,Finance,Female,33,Developer,2026-03-18 03:05:36,2,Bachelor,5,7500,57,11,17,10,75,17,89,1,4.7,False,2026,3
62587,HR,Male,48,Technician,2026-03-18 03:05:36,5,High School,4,4900,36,14,21,12,100,5,45,0,4.94,False,2026,3
62588,Legal,Female,49,Engineer,2026-03-18 03:05:36,10,PhD,5,9000,49,2,27,7,75,13,96,2,3.94,False,2026,3
62589,Marketing,Male,48,Analyst,2026-03-18 03:05:36,8,Master,4,5600,56,41,25,12,75,8,83,0,4.01,False,2026,3
62590,Sales,Male,32,Consultant,2026-03-18 03:05:36,8,PhD,1,6050,57,0,11,2,25,13,69,2,1.01,False,2026,3
62591,Operations,Male,46,Developer,2026-03-18 03:05:36,4,Bachelor,3,6500,34,46,8,13,50,1,59,1,2.15,False,2026,3
62592,Operations,Male,56,Specialist,2026-03-18 03:05:36,3,Master,3,5850,55,36,14,4,75,8,65,1,2.31,False,2026,3
62593,IT,Female,60,Manager,2026-03-18 03:05:36,1,Bachelor,4,8400,42,11,16,6,75,1,80,0,3.54,True,2026,3
62594,HR,Male,36,Engineer,2026-03-18 03:05:36,0,High School,2,7200,43,36,23,3,100,14,2,0,1.52,False,2026,3
62595,Marketing,Male,45,Consultant,2026-03-18 03:05:36,3,Bachelor,3,7150,39,3,26,10,0,2,65,2,4.34,False,2026,3
62596,Customer Support,Male,52,Specialist,2026-03-18 03:05:36,2,Bachelor,1,4950,50,14,1,1,25,17,89,1,1.11,False,2026,3
62597,Customer Support,Female,36,Developer,2026-03-18 03:05:36,9,High School,5,7500,55,34,5,12,0,11,12,2,3.49,False,2026,3
62598,Finance,Male,48,Engineer,2026-03-18 03:05:36,9,PhD,5,9000,52,6,18,10,50,7,39,1,4.42,True,2026,3
62599,Legal,Male,28,Engineer,2026-03-18 03:05:36,7,High School,1,6600,49,31,27,10,0,1,52,2,2.94,False,2026,3
62600,IT,Female,51,Specialist,2026-03-18 03:05:36,5,High School,1,4950,57,5,18,1,25,6,3,1,2.74,False,2026,3
62601,Legal,Female,46,Technician,2026-03-18 03:05:36,4,Bachelor,2,4200,55,21,1,7,50,17,28,1,3.97,False,2026,3
62602,Operations,Male,29,Specialist,2026-03-18 03:05:36,5,Bachelor,4,6300,54,5,24,5,75,15,43,2,4.35,False,2026,3
62603,Finance,Female,31,Technician,2026-03-18 03:05:36,9,Bachelor,2,4200,51,9,9,0,25,7,32,0,4.6,False,2026,3
62604,Marketing,Male,38,Engineer,2026-03-18 03:05:36,0,Bachelor,5,9000,46,48,10,1,25,15,96,0,4.7,False,2026,3
62605,IT,Female,43,Specialist,2026-03-18 03:05:36,6,Bachelor,4,6300,54,3,20,13,100,3,4,1,4.85,False,2026,3
62606,Customer Support,Male,58,Manager,2026-03-18 03:05:36,5,Bachelor,2,7200,38,33,26,4,50,10,34,1,3.6,False,2026,3
62607,Legal,Female,44,Specialist,2026-03-18 03:05:36,9,Bachelor,1,4950,51,4,6,10,75,9,84,1,2.42,False,2026,3
62608,Customer Support,Female,38,Analyst,2026-03-18 03:05:36,2,Master,5,6000,37,5,0,9,0,19,27,1,3.71,True,2026,3
62609,Marketing,Female,31,Specialist,2026-03-18 03:05:36,9,Bachelor,2,5400,33,47,24,12,100,2,95,2,4.91,False,2026,3
62610,Customer Support,Female,29,Engineer,2026-03-18 03:05:36,8,High School,3,7800,51,39,20,2,75,6,66,0,1.36,True,2026,3
62611,Legal,Female,34,Manager,2026-03-18 03:05:36,6,Bachelor,1,6600,51,30,18,3,100,7,63,2,2.38,False,2026,3
62612,Sales,Female,34,Manager,2026-03-18 03:05:36,2,Master,2,7200,46,25,29,4,100,8,25,0,2.29,False,2026,3
62613,Sales,Female,27,Engineer,2026-03-18 03:05:36,1,Bachelor,3,7800,49,38,5,8,0,2,30,0,1.46,False,2026,3
62614,HR,Female,46,Technician,2026-03-18 03:05:36,8,Bachelor,2,4200,31,21,2,11,25,18,85,1,1.91,False,2026,3
62615,Operations,Male,29,Specialist,2026-03-18 03:05:36,7,PhD,1,4950,56,5,15,5,50,16,89,2,1.89,False,2026,3
62616,Sales,Male,49,Manager,2026-03-18 03:05:36,8,Bachelor,2,7200,50,22,10,9,75,7,79,2,2.23,False,2026,3
62617,Customer Support,Female,59,Specialist,2026-03-18 03:05:36,2,Bachelor,4,6300,39,32,0,10,75,10,10,1,1.12,False,2026,3
62618,Sales,Female,29,Specialist,2026-03-18 03:05:36,0,Bachelor,5,6750,42,33,28,0,75,3,62,1,2.6,False,2026,3
62619,HR,Male,24,Technician,2026-03-18 03:05:36,7,Master,4,4900,45,16,2,3,50,5,30,0,1.65,False,2026,3
62620,Customer Support,Female,28,Consultant,2026-03-18 03:05:36,9,High School,3,7150,45,34,20,10,100,8,67,2,3.29,False,2026,3
62621,Finance,Female,30,Consultant,2026-03-18 03:05:36,3,Bachelor,4,7700,39,35,17,12,75,16,65,1,4.59,True,2026,3
62622,Sales,Male,27,Analyst,2026-03-18 03:05:36,4,Master,4,5600,50,39,8,12,50,12,79,2,1.36,False,2026,3
62623,Marketing,Female,39,Engineer,2026-03-18 03:05:36,7,Bachelor,5,9000,34,3,10,3,75,13,38,0,2.81,False,2026,3
62624,HR,Female,29,Specialist,2026-03-18 03:05:36,7,Bachelor,2,5400,49,49,18,5,50,7,20,2,3.9,False,2026,3
62625,Sales,Female,43,Analyst,2026-03-18 03:05:36,8,PhD,4,5600,36,40,14,5,50,2,82,0,2.03,False,2026,3
62626,IT,Male,60,Consultant,2026-03-18 03:05:36,5,High School,5,8250,47,23,21,3,50,3,4,1,1.0,False,2026,3
62627,Operations,Other,53,Developer,2026-03-18 03:05:36,5,Bachelor,3,6500,47,26,28,10,25,13,48,0,1.82,False,2026,3
62628,Customer Support,Male,26,Developer,2026-03-18 03:05:36,5,Bachelor,4,7000,51,2,21,11,75,14,25,0,3.32,True,2026,3
62629,Operations,Female,43,Manager,2026-03-18 03:05:36,4,Master,5,9000,54,7,23,0,25,16,61,0,2.45,False,2026,3
62630,Customer Support,Male,47,Specialist,2026-03-18 03:05:36,7,Bachelor,4,6300,60,11,24,9,0,8,25,1,2.38,False,2026,3
62631,Sales,Male,25,Manager,2026-03-18 03:05:36,8,Bachelor,1,6600,35,27,10,0,0,5,19,0,2.35,False,2026,3
62632,Sales,Male,41,Technician,2026-03-18 03:05:36,7,Bachelor,4,4900,42,27,15,5,75,15,91,1,3.75,False,2026,3
62633,Marketing,Male,57,Manager,2026-03-18 03:05:36,6,PhD,5,9000,36,17,22,4,25,1,85,1,3.86,True,2026,3
62634,Marketing,Female,31,Technician,2026-03-18 03:05:36,4,Bachelor,2,4200,40,27,22,13,25,8,65,2,3.6,False,2026,3
62635,Operations,Male,49,Developer,2026-03-18 03:05:36,9,Bachelor,3,6500,53,24,17,8,25,16,34,1,1.63,False,2026,3
62636,Operations,Male,26,Analyst,2026-03-18 03:05:36,5,Master,3,5200,33,40,27,0,0,17,98,1,4.59,False,2026,3
62637,Customer Support,Female,32,Developer,2026-03-18 03:05:36,6,Bachelor,3,6500,54,39,28,9,100,17,30,0,4.29,True,2026,3
62638,Finance,Male,28,Developer,2026-03-18 03:05:36,6,Bachelor,4,7000,58,21,23,2,100,12,45,2,4.5,False,2026,3
62639,Marketing,Female,51,Specialist,2026-03-18 03:05:36,0,High School,2,5400,44,48,29,3,50,18,88,1,3.72,False,2026,3
62640,Operations,Female,54,Engineer,2026-03-18 03:05:36,1,Bachelor,1,6600,31,49,16,4,0,8,22,1,4.35,True,2026,3
